,name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths,winRate,killsPerGame,deathsPerGame,assistsPerGame,hitRate,headshotRate,winRateAlt,kdRatioAlt
564,LXC#5285462,12,229,0.7869415807560137,12,10,4,0,1173,51,73,5.1,10,42,5749,51539,179.25882352941173,6922,291,0.75,22.9,29.1,4.2,0.1694596937301358,0.01054608494654724,1.7269388197455344,1.8119999529059674
565,Koochie Man#7877971,300,6455,0.806875,15,87,19,111,21079,703,884,3.48019801980198,202,2543,87750,1339019,147.9465149359886,108829,8000,0.9404388714733543,31.955445544554454,39.603960396039604,12.589108910891088,0.19368918211138575,0.00812283490613715,4.99210128282245,4.283108498340598
568,Polska-627#4795172,0,2,0.2222222222222222,0,1,0,0,0,5,0,5.0,0,0,0,2875,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,PilotEnzym#5758247,223,4329,1.0205091937765205,13,42,10,5,19669,400,893,2.684563758389262,149,839,68674,582773,231.3165,88343,4242,0.9570815450643777,29.053691275167786,28.469798657718123,5.630872483221476,0.2226435597613846,0.010108327767904645,4.789184661913465,5.1065732103813986
571,Flagman99#4814872,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,k-langawi7#6514926,186,6326,0.8079182630906769,18,62,11,26,24161,421,994,2.063725490196078,204,1792,127581,1034506,276.7296912114014,151742,7830,0.9441624365482234,31.00980392156863,38.38235294117647,8.784313725490197,0.15922420951351637,0.006550592452979399,5.021169131243778,4.29660626833442
573,rudy#7496286,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Hacca137#5428172,6,8,0.32,1,2,1,0,12,10,1,10.0,1,1,100,6525,43.5,112,25,0.8571428571428571,8.0,25.0,1.0,0.10714285714285714,0.008928571428571428,0.0,0.0
578,Raderzzz,137,5308,0.9919641188562884,14,49,9,41,23612,310,891,2.0945945945945947,148,1514,103016,771965,237.26516129032257,126628,5351,0.9383561643835616,35.86486486486486,36.1554054054054,10.22972972972973,0.18646744795779766,0.007036358467321604,4.689164941819751,4.957055269882249
579,Ariakos#7415390,5,11,0.4782608695652174,0,2,0,0,0,5,2,5.0,0,0,0,4870,0.0,0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,e30Collective#1243894,449,4455,0.7135992311388756,13,72,11,30,11295,719,710,5.135714285714286,140,951,73169,1145031,140.147983310153,84464,6243,0.9760869565217392,31.821428571428573,44.59285714285714,6.792857142857143,0.13372561091115742,0.008405948096230347,4.823472712503429,3.5263522333372497
582,Wolfgang1107861#1728706,0,2,1.0,0,1,0,110,0,1,0,1.0,0,0,0,1200,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,JurassicGamer91#5409971,16,181,0.4189814814814815,6,9,2,0,561,47,31,5.875,8,49,3011,44325,127.3404255319149,3572,432,0.8888888888888888,22.625,54.0,6.125,0.1570548712206047,0.008678611422172453,1.8483924814931871,0.8712474977871535
586,Wicked_Mane#9427167,199,5437,0.9022568868237636,15,50,10,110,14850,539,972,2.7222222222222223,198,1092,40761,811851,187.765491651206,55611,6026,0.9521531100478469,27.45959595959596,30.434343434343436,5.515151515151516,0.2670335005664347,0.017478556400712088,5.0352399000392944,4.7713753478072
589,XxStreetCrazyxX#9385139,6,232,1.1372549019607845,7,9,3,0,450,24,21,4.0,6,37,1576,47280,177.175,2026,204,0.6666666666666666,38.666666666666664,34.0,6.166666666666667,0.22211253701875616,0.010365251727541954,1.1945063128187032,2.037687239514259
590,korrtana#4974478,0,0,0.0,0,1,0,0,0,2,0,2.0,0,0,0,1500,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,BzS_Boa#6993633,44,1261,0.7707823960880196,9,39,5,110,3274,299,287,6.229166666666668,48,316,16540,507961,65.43411371237458,19814,1636,0.8979591836734694,26.270833333333332,34.083333333333336,6.583333333333333,0.16523670132229737,0.014484707782376097,3.4761804995907593,2.983853590925948
592,黒の孤高剣士直樹#5756180,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,anon74454331#3947599,2,13,0.3023255813953488,2,1,0,0,82,3,1,3.0,0,9,506,1675,262.2,588,43,1.0,0.0,0.0,0.0,0.13945578231292516,0.0017006802721088435,0.0,0.0
594,Thanatophobia#1979472,306,7696,1.0821147356580427,14,81,10,46,21752,744,1513,3.220779220779221,231,1263,87611,1255435,170.93629032258062,109363,7112,0.9683544303797469,33.316017316017316,30.78787878787879,5.467532467532467,0.19889725044119128,0.013834660717061529,5.270189301960977,5.889320402161941
595,BrooklynKiller6#4810018,187,3540,1.0111396743787489,10,45,6,110,13178,417,569,3.756756756756757,111,780,65565,652595,196.15827338129495,78743,3501,0.9689119170984456,31.89189189189189,31.54054054054054,7.027027027027027,0.16735455850043812,0.007226039139987046,4.5631199359865615,4.761992834231837
596,DAHARIS#4735292,0,8,0.4210526315789473,0,3,0,110,0,10,2,10.0,0,6,0,9424,0.0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,YAMAHA YZ426661#7536394,9,72,0.4931506849315068,6,3,2,0,142,12,6,4.0,3,10,982,10375,160.4,1124,146,0.8181818181818182,24.0,48.666666666666664,3.3333333333333335,0.12633451957295375,0.005338078291814947,0.8988645998193626,0.5417814026308486
598,yo dads jiblits#2597868,112,2700,0.9090909090909092,11,36,10,111,10233,306,448,2.6842105263157894,114,583,33105,439371,172.96470588235294,43338,2970,0.9180327868852459,23.68421052631579,26.05263157894737,5.114035087719298,0.23612072546033505,0.010337348285569247,4.347985460821176,4.305634953085906
599,Ciroques#6874340,432,3583,0.8420681551116334,11,108,12,110,10669,1125,413,9.221311475409836,122,455,55368,1676010,66.184,66037,4255,0.972972972972973,29.368852459016395,34.877049180327866,3.7295081967213113,0.16156094310765176,0.006254069688205097,4.674182638118845,4.045313138255995
601,RishiP5721#3039219,0,14,0.56,0,3,0,110,0,10,3,10.0,0,4,0,11165,0.0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,KlutchHands#2993205,250,4339,0.7318266149434981,9,48,8,110,13947,576,613,3.310344827586207,174,986,124249,746265,171.9645833333333,138196,5929,0.9689922480620154,24.936781609195403,34.07471264367816,5.666666666666667,0.10092187907030595,0.00443572896465889,4.9990845922621405,3.7755339759304847
605,alfrer1988#3053943,26,151,0.3304157549234136,5,11,10,110,636,71,27,3.736842105263158,19,51,3627,60414,180.8957746478873,4263,457,0.7222222222222222,7.947368421052632,24.05263157894737,2.6842105263157894,0.14919071076706544,0.0063335679099225895,2.1265392627313178,0.9728890281272046
606,Melisaac219#1486931,100,1803,0.8597997138769671,16,46,5,110,1981,505,200,5.941176470588236,85,224,22920,670966,117.9481188118812,24901,2097,0.9523809523809523,21.211764705882352,24.67058823529412,2.635294117647059,0.07955503795028313,0.008031805951568211,4.231096434752683,3.8197902791855225
607,GuilleJuega#8934571,0,1,0.5,0,1,0,110,0,1,1,1.0,0,2,0,650,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,KCVenom#8740382,1,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,675,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Craftynose40777#2757699,10,252,0.8904593639575972,7,8,7,0,1130,28,36,1.8666666666666667,15,76,6578,36210,239.3142857142857,7708,283,0.5882352941176471,16.8,18.866666666666667,5.066666666666666,0.14660093409444733,0.00467047223663726,1.592970706530712,2.411408659638717
613,TrouterSKnYt#4602117,0,5,0.217391304347826,0,2,0,110,0,12,2,12.0,0,2,0,5285,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,showside_#5042548,0,2,0.5,0,1,0,0,0,2,0,2.0,0,0,0,1275,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,serpentar09#2362538,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Lyrypaine#2330060,0,1,0.5,0,1,0,0,0,1,1,1.0,0,0,0,375,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,whk1x9P_Bandit#8983724,1,5,0.3125,5,1,1,0,58,2,2,2.0,1,0,195,1125,181.5,253,16,0.5,5.0,16.0,0.0,0.22924901185770752,0.007905138339920948,0.0,0.0
619,Taxor#8246509,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,narctick#1613826,0,1,1.0,0,1,0,0,0,1,0,1.0,0,0,0,375,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,keff link#4337661,284,5639,0.8550416982562548,12,48,9,14,11143,516,922,2.5544554455445545,202,948,30689,731082,234.2755813953489,41832,6595,0.9692832764505119,27.915841584158414,32.648514851485146,4.693069306930693,0.2663750239051444,0.022040543124880473,5.145215106013454,4.538790226784745
622,Penetrius#8638631,87,3581,1.094772240904922,9,122,14,111,9145,724,753,8.619047619047619,84,481,35803,1960326,60.92486187845304,44948,3271,0.8613861386138614,42.63095238095238,38.94047619047619,5.726190476190476,0.20345732846845244,0.016752691999644034,3.816644173261072,4.850735235908868
626,dopexpope#4213653,120,2740,0.9448275862068966,11,31,11,110,10178,274,527,2.0916030534351147,131,458,45620,332605,264.9175182481752,55798,2900,0.916030534351145,20.916030534351144,22.137404580152673,3.49618320610687,0.18240797161188574,0.009444782967131438,4.465829609039222,4.606220919162467
628,goodgoodjones17#1655197,4,1,0.024390243902439,1,1,0,0,12,4,0,4.0,0,0,222,260,278.85,234,41,1.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0
629,JustinRD20#1851008,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,300,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,fxttvpanther3#1976678,161,2744,0.7880528431935669,8,46,6,110,9303,483,718,7.3181818181818175,66,569,40379,694855,95.67826086956522,49682,3482,0.9640718562874252,41.57575757575758,52.75757575757576,8.621212121212121,0.18725091582464473,0.014451914174147578,4.039128224348829,3.3016693314533345
633,teentwin92#2756054,6,11,0.275,3,1,1,110,24,8,0,4.0,2,3,526,1575,202.875,550,40,0.8571428571428571,5.5,20.0,1.5,0.04363636363636364,0.0,0.5941261547656673,0.19061547465398496
635,OP_royale_king_-#1785466,29,933,0.9228486646884272,11,17,7,1,3954,70,211,2.121212121212121,33,174,16177,123058,276.2142857142857,20131,1011,0.8055555555555556,28.272727272727273,30.636363636363637,5.2727272727272725,0.19641349162982466,0.010481347175997219,2.8166310911813315,3.22674733417233
636,rockpapersizors#5637912,42,608,0.5135135135135135,8,16,4,10,1265,100,113,2.631578947368421,38,79,5052,111600,389.85,6317,1184,0.9130434782608695,16.0,31.157894736842106,2.0789473684210527,0.2002532847870825,0.01788823808769986,3.321274319750178,1.867949649589225
639,BlueWolf4211886#9100044,2,5,0.1666666666666666,2,1,0,0,40,2,1,2.0,0,9,346,1575,329.7,386,30,1.0,0.0,0.0,0.0,0.10362694300518134,0.0025906735751295338,0.0,0.0
640,zEnsar01#7593756,7,344,1.1428571428571428,9,10,4,0,1364,31,33,2.3846153846153846,13,58,4738,54195,219.1161290322581,6102,301,0.6363636363636364,26.46153846153846,23.153846153846153,4.461538461538462,0.2235332677810554,0.005408062930186824,1.632240500202796,2.931370694241756
641,elpapi#4558050,154,7102,0.9008117706747844,14,99,11,58,23640,602,1175,3.401129943502825,177,1890,94030,1520130,132.37574750830564,117670,7884,0.9333333333333333,40.12429378531073,44.54237288135593,10.677966101694915,0.20090082433925385,0.009985552817200646,4.831073083735574,4.662736605877642
643,xXCamzzXx#2733974,127,3711,0.9452368823229752,11,51,5,110,13071,424,492,5.234567901234568,81,760,49248,849206,127.20141509433962,62319,3926,0.9621212121212122,45.81481481481482,48.46913580246913,9.382716049382717,0.20974341693544504,0.007894863524767728,4.227992747298483,4.15379541848941
645,brittbritt5550#5660546,0,1,0.1,0,1,0,110,0,5,0,5.0,0,0,0,1550,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,tkm_tkm0117#3413893,7,83,0.83,6,3,2,0,379,10,15,5.0,2,16,1630,11250,237.84,2009,100,0.7777777777777778,41.5,50.0,8.0,0.18865107018417124,0.007466401194624191,0.5391144737688464,0.5753121598647546
647,UrBaDKiD400#7434978,19,871,0.7515099223468508,10,26,6,7,2132,167,160,6.4230769230769225,26,126,8671,250891,76.84311377245508,10803,1159,0.76,33.5,44.57692307692308,4.846153846153846,0.197352587244284,0.014810700731278348,2.4761533688963264,2.4484918762870675
648,TELLEZrene#6975462,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,1500,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,三哥哥#4932374,132,3206,0.9956521739130436,10,41,11,2,7245,275,350,2.477477477477477,111,1248,32048,555593,185.93890909090908,39293,3220,0.9230769230769231,28.882882882882882,29.00900900900901,11.243243243243244,0.18438398696968925,0.00890743898404296,4.347258647365232,4.689053983045759
652,HappyRogue#9616566,15,41,1.4137931034482758,0,8,0,33,0,15,4,15.0,0,0,0,38825,0.0,0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,HaWk Edgi#5528527,1,5,0.2272727272727273,3,1,0,0,17,1,2,1.0,0,2,165,725,326.4,182,22,1.0,0.0,0.0,0.0,0.09340659340659341,0.01098901098901099,0.0,0.0
654,Xx-Shikar-xX#5092749,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,fabite69#7901050,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Hoanbeo1#8013826,1,2,2.0,0,1,0,0,0,1,1,1.0,0,0,0,925,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,09771#8158362,5,58,0.8529411764705882,5,3,3,0,173,10,12,2.5,4,18,955,11925,355.38,1128,68,0.625,14.5,17.0,4.5,0.15336879432624115,0.010638297872340425,0.8664339756999316,1.182427543308142
663,The Flaping#2631935,16,667,0.9162087912087912,8,27,7,111,1584,152,130,8.941176470588236,17,130,6412,268280,54.39473684210528,7996,728,0.6956521739130435,39.23529411764706,42.8235294117647,7.647058823529412,0.19809904952476237,0.016258129064532265,1.9709310219521503,2.5958149731943627
664,Brebispoemedu70#2483211,0,4,0.4,0,2,0,110,0,5,0,5.0,0,2,0,3975,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,jdse85#8748958,0,18,0.6428571428571429,0,3,0,0,0,11,1,11.0,0,0,0,10460,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,ALI#3610904,2,2,0.1428571428571428,2,1,0,1,7,3,1,3.0,0,0,202,385,163.8,209,14,1.0,0.0,0.0,0.0,0.03349282296650718,0.004784688995215311,0.0,0.0
668,X2austin#8173786,0,12,0.3428571428571429,0,3,0,110,0,16,2,16.0,0,7,0,10692,0.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,honimagic9#6459716,99,1487,0.596470116325712,7,26,4,2,5655,162,281,3.1764705882352944,51,390,24109,249595,293.07777777777784,29764,2493,0.9611650485436893,29.15686274509804,48.88235294117647,7.647058823529412,0.18999462437844375,0.009440935358150786,3.7791333751427985,2.3452164925234946
673,FlamingStarr#8074319,0,1,0.0769230769230769,0,1,1,0,1,4,0,4.0,1,1,83,1225,49.8,84,13,0.0,1.0,13.0,1.0,0.011904761904761904,0.0,0.0,0.0
676,Kosegud#1427732,207,5174,1.5353115727002968,13,112,12,110,16205,521,1042,3.593103448275862,145,702,50045,1758745,123.71631477927065,66250,3370,0.9452054794520548,35.682758620689654,23.24137931034483,4.841379310344828,0.24460377358490565,0.015728301886792452,4.704036003109858,7.6408369089863655
678,boondoks_gang#3234092,0,1,0.0769230769230769,1,1,1,0,6,1,0,1.0,1,5,194,450,357.6,200,13,0.0,1.0,13.0,5.0,0.03,0.0,0.0,0.0
681,Comethazine2#2082114,18,184,0.8888888888888888,6,5,2,0,662,34,35,2.125,16,25,2293,19440,156.77647058823533,2955,207,0.9,11.5,12.9375,1.5625,0.22402707275803724,0.011844331641285956,2.495329850015803,2.4645233086575833
683,MilesMoraIes-EYE#8265386,6,79,0.5031847133757962,5,4,3,0,292,12,8,4.0,3,21,1359,16215,268.7,1651,157,0.6666666666666666,26.333333333333332,52.333333333333336,7.0,0.17686250757116898,0.004845548152634767,0.7324081924454064,0.5528049095845903
685,jhonbm22#8865268,0,17,0.5151515151515151,0,3,0,110,0,19,4,19.0,0,5,0,10975,0.0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Kurumi#4230690,2,54,0.6352941176470588,6,5,2,0,151,16,5,5.333333333333333,3,10,595,18000,90.3,746,85,0.5,18.0,28.333333333333332,3.3333333333333335,0.20241286863270777,0.006702412868632708,0.5493061443340549,0.6979419245656227
687,Métafion#2551843,0,0,0.0,0,1,0,0,0,2,0,2.0,0,2,0,50,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,SlibzGraphics#1372425,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,majortogoated#7119619,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,200,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,jonathanmanon220#3548628,76,1613,0.9693509615384616,9,24,7,110,6571,164,213,2.1025641025641018,78,241,24311,219725,264.20487804878053,30882,1664,0.9156626506024096,20.67948717948718,21.333333333333332,3.08974358974359,0.21277766984003627,0.006897221682533514,3.9892755521495054,4.2231798902946585
692,jlmguillo,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,martinarias9421#9309833,0,0,0.0,0,1,0,0,0,2,0,2.0,0,0,0,100,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Emilklosek#9185467,0,1,0.2,0,1,0,0,0,2,1,2.0,0,0,0,400,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,AOWILLIAMS27#7130489,90,1980,0.9984871406959152,11,27,8,0,7532,178,278,2.1707317073170733,82,334,28682,256346,281.6966292134832,36214,1983,0.9183673469387755,24.146341463414632,24.182926829268293,4.073170731707317,0.20798586182139503,0.007676589164411554,4.04698706381411,4.40005250105054
703,renMX12#2286782,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,david_10_94#7544769,0,30,1.1111111111111112,0,6,1,110,0,8,7,8.0,0,5,0,24050,0.0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,TheSchu689,67,640,0.5228758169934641,7,13,4,0,1475,105,123,4.038461538461538,26,152,13413,83625,260.8571428571429,14888,1224,0.9436619718309859,24.615384615384617,47.07692307692308,5.846153846153846,0.09907307898979044,0.008261687264911338,3.0745418034850607,1.7035798891615594
707,bigsayo149#5926316,1,5,0.8333333333333334,2,1,0,0,18,1,0,1.0,0,2,94,900,152.4,112,6,1.0,0.0,0.0,0.0,0.16071428571428573,0.0,0.0,0.0
709,Juss_Luis#1699869,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,peppe22-Giacomov#8144844,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Murat_avc#2841118,18,279,0.5682281059063137,6,9,3,110,470,35,42,2.5,14,64,1304,43885,271.38857142857137,1774,491,0.8571428571428571,19.928571428571427,35.07142857142857,4.571428571428571,0.2649379932356257,0.02367531003382187,2.2620491396702214,1.4995865477854524
712,Peppermint#6876926,53,649,0.630709426627794,6,15,13,0,3216,107,109,2.4318181818181817,44,167,14175,103969,288.4878504672897,17391,1029,0.803030303030303,14.75,23.386363636363637,3.7954545454545454,0.18492323615663275,0.006267609683169455,3.0388189484495123,2.386724074259428
713,BBMGANG#7450269,0,3,0.2307692307692308,0,1,0,0,0,6,1,6.0,0,0,0,2650,0.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,iyad47#5236546,343,8314,0.8276754604280737,16,79,8,110,23421,726,1417,2.6691176470588243,272,1531,76287,1233702,210.7677685950413,99708,10045,0.9772079772079773,30.566176470588236,36.93014705882353,5.6286764705882355,0.2348958960163678,0.014211497572912906,5.478034497833411,4.639784806290187
716,Bad-Company-01#7605344,1,11,0.8461538461538461,3,1,0,0,42,1,1,1.0,0,2,512,1605,357.6,554,13,1.0,0.0,0.0,0.0,0.07581227436823104,0.0018050541516245488,0.0,0.0
717,eslenderman53_88#5533866,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,Charlie36640#1089090,3,1,0.1666666666666666,0,1,0,0,0,3,0,3.0,0,0,0,750,0.0,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,Maisaa 5#6513450,7,0,0.0,0,1,0,0,0,7,0,7.0,0,0,0,600,0.0,0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,GoodBoy45644#2367630,239,4774,0.948539638386648,13,82,9,110,15343,710,1077,4.080459770114944,174,856,55221,1270977,151.83971830985917,70564,5033,0.9637096774193549,27.436781609195403,28.92528735632184,4.919540229885057,0.21743381894450428,0.015262740207471232,4.971831518194647,4.89356844793367
722,SlivkiShowDE#7394417,127,3514,1.0396449704142012,10,54,15,110,9017,583,1005,7.3797468354430364,79,336,28065,955848,87.63807890222985,37082,3380,0.8943661971830986,44.48101265822785,42.78481012658228,4.253164556962025,0.24316379914783454,0.0271020980529637,3.907886459600787,4.542674483304472
723,Brandon23mbraigl#8315348,3,2,0.4,0,1,0,0,0,3,0,3.0,0,0,0,2000,0.0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Nicl#3787901,0,1,0.1666666666666666,0,1,0,110,0,3,0,3.0,0,2,0,800,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,BSE Diplex12#3553140,155,2888,0.8167420814479638,21,40,7,110,5912,298,487,3.1702127659574466,94,834,19866,526696,203.206711409396,25778,3536,0.9567901234567902,30.72340425531915,37.61702127659574,8.872340425531915,0.22934285049266817,0.018892078516564513,4.3469795756287075,3.7107000371028764
727,treras17-alberto#1406383,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,usmigal66#6816012,3,3,0.1363636363636363,1,1,1,0,33,4,0,4.0,1,6,623,975,187.35,656,22,0.75,3.0,22.0,6.0,0.05030487804878049,0.0,0.0,0.0
731,BattlePants#7047267,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,200,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,f-xc56#1900417,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,200,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Mastter P#2864394,166,2164,0.8166037735849057,9,32,5,110,5806,309,295,2.575,120,390,30246,341754,297.27184466019423,36052,2650,0.9707602339181286,18.033333333333335,22.083333333333332,3.25,0.16104515699545102,0.008182625097081992,4.647506604104208,3.909483823162395
734,Maniel#7923329,0,3,0.375,0,1,0,0,0,4,2,4.0,0,0,0,1950,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,caixukun#9277516,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,CeCtyri#6968314,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,FBCK-XENO#2351550,0,3,0.75,0,2,0,0,0,2,0,2.0,0,0,0,6225,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,wineo_3#7687787,0,2,1.0,0,1,1,110,0,1,1,1.0,0,0,0,1550,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,z_SqEzY_z,10,649,0.8914835164835165,8,16,4,0,1704,41,106,3.727272727272727,11,125,8387,114168,197.8975609756097,10091,728,0.7142857142857143,59.0,66.18181818181819,11.363636363636363,0.16886334357348132,0.01050440987018135,1.712782337713122,2.1376841099534927
742,NeoDCUK#1890144,324,2110,0.6231541642055523,9,25,6,2,3235,547,244,2.7213930348258706,201,275,32685,232545,295.7967093235832,35920,3386,0.9818181818181818,10.497512437810945,16.845771144278608,1.3681592039800996,0.09006124721603563,0.006792873051224944,5.206881182458002,3.3047765375087566
745,InstantNitro#1464389,0,5,1.0,0,1,0,110,0,1,2,1.0,0,2,0,2220,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Resalim#7186697,211,2467,0.4833463949843259,7,33,5,1,6651,409,468,2.588607594936709,158,517,62265,365938,256.1765281173594,68916,5104,0.9768518518518519,15.613924050632912,32.30379746835443,3.2721518987341773,0.09650879331359917,0.006790875848859481,4.94540533318838,2.446987058479139
747,MMYSKILLZ9#2398417,2,106,0.5668449197860963,6,4,3,0,479,7,15,1.4,5,37,2148,15645,394.02857142857147,2627,187,0.4,21.2,37.4,7.4,0.1823372668443091,0.005709935287400076,0.6437751649736402,0.9123017043744098
749,alexgm_swc#5774255,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
